created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Oct 28 08:55:53 +0000 2023;1718189834383302714;"Makin semangat! @yennywahid &amp  Jaringan Gusdurian spakat mendukung pasangan Ganjar-Mahfud dalam Pilpres 2024.  Dukungan ini selaras dengan nafas NU yang mana Pak Mahfud adalah kader terbaik Gusdur &amp  NU  #ganjarpranowo #mahfudmd #ganjarmahfud #presgan2024 #lanjutgan #TuankuRakyat https://t.co/7MSQyKpsyP";0;0;9;5;in;1683041046924759042;1718189834383302714;presgan2024;https://twitter.com/presgan2024/status/1718189834383302714
Sat Oct 28 08:50:20 +0000 2023;1718188439034859975;"Mengorbankan negara, bangsa, etika &amp  konstitusi demi anaknya bisa ber-KUASA ??? @jokowi . .  #PemiluSerentak2024 #pemilu #pilpres #pileg #kpu #bawaslu #sumatera #jawa #ntb #atambua #kalimantan #jayapura #buleleng  . Check out ganjar_inside's video! #TikTok https://t.co/W2Q32aNd38";0;0;0;0;in;1598118226759933952;1718188439034859975;fransisca_ning;https://twitter.com/fransisca_ning/status/1718188439034859975
Sat Oct 28 08:47:55 +0000 2023;1718187827983454339;"@PDI_Perjuangan HBD Presiden ku Ganjar Pranowo kiranya diberkati Tuhan Allah dlm pilpres 2024...";0;0;0;0;in;1336501294513569792;1718085174075023594;JimmyTumewu1;https://twitter.com/JimmyTumewu1/status/1718187827983454339
Sat Oct 28 08:47:42 +0000 2023;1718187773302386850;"@__AnakKolong ,😀😀 Bumbu pilpres? Kalau saya anggap ini taktik tik tok pa Jokowi. Semoga betul Ganjar-Mahfud menang satu putaran !";0;0;0;1;in;1506407209370255362;1717966315745677771;orideos;https://twitter.com/orideos/status/1718187773302386850
Sat Oct 28 08:45:37 +0000 2023;1718187251384136152;"@kudila_ selamat ulang tahun ke 55 pak ganjar sehat dan sukses dan semoga diberikan kelancaran untuk pilpres nanti yaa pak #HutGPuntukSemua";0;0;0;0;in;1472550598738284544;1718183608685641895;hobikuitu77;https://twitter.com/hobikuitu77/status/1718187251384136152
Sat Oct 28 08:43:46 +0000 2023;1718186785979945469;"Sehari kemudian, Sekjen PDIP Hasto Kristiyanto melontarkan pernyataan bahwa kedatangan Puan juga termasuk upaya pemenangan Ganjar Pranowo di Pilpres 2024. #MenataMasaDepan #BersamaPrabowoGibran  Prabowo Subianto";0;1;0;0;in;1623542459887419395;1718186427073384515;Granny_2277;https://twitter.com/Granny_2277/status/1718186785979945469
Sat Oct 28 08:42:29 +0000 2023;1718186462808793373;"Di pihak lain, Megawati Soekarnoputri mengumpulkan parpol pengusung Ganjar Pranowo-Mahfud MD. Di tengah persaingan ini, harapan utamanya adalah pelaksanaan Pilpres yang damai dan berintegritas #PartaiPolitik #PemiluSerentak #Pemilu2024 https://t.co/moCe0Wn5gu";0;0;0;1;in;1356647924373966848;1718186462808793373;fahriansyahdue;https://twitter.com/fahriansyahdue/status/1718186462808793373
Sat Oct 28 08:38:19 +0000 2023;1718185412940927136;"Survei Kurious-KIC menyatakan Ganjar-Mahfud Diprediksi Menang Telak di Pilpres 2024.  Kiky Wadas Megawati Unilever Gus Dur perawat harmoni Yenny Wahid https://t.co/jw5mT3caUZ";0;2;2;5;in;1672805420656898053;1718185412940927136;deswitagelasia;https://twitter.com/deswitagelasia/status/1718185412940927136
Sat Oct 28 08:36:12 +0000 2023;1718184881073934822;"@lek_brewok Semoga pak ganjar dan keluarga sehat selalu,dan semoga sukses di pilpres tahun depan.";0;0;0;0;in;1697963673413885952;1718148368298541201;faqihleonidazz;https://twitter.com/faqihleonidazz/status/1718184881073934822
Sat Oct 28 08:34:56 +0000 2023;1718184561727971824;"@Melihat_Indo Rahayu Pak Ganjar semoga berkah umurnya, sehat selalu dan menang Pilpres 2024 https://t.co/bZxPYVAQPz";0;0;0;0;in;1697070884912287744;1718139914121101483;kungfumatapanda;https://twitter.com/kungfumatapanda/status/1718184561727971824
Sat Oct 28 08:31:46 +0000 2023;1718183764990570630;"selamat ulang tahun buat bapak ganjar pranowo, smg selalu dalam lindungan allloh dan smg menang di pilpres 2024 mendatang #HutGPuntukSemua https://t.co/yoohQ8QLyU";0;0;0;0;in;1325008520765300736;1718183764990570630;YowesManot;https://twitter.com/YowesManot/status/1718183764990570630
Sat Oct 28 08:31:19 +0000 2023;1718183651974992001;"Pilpres kali ini dibawa happy. Jangan tegang2.  Tidak perlu Gentar !! Ada GANJAR Tidak perlu Takut !! Ada MAHFUD Tidak perlu Wedi !! Ada Mb YENI #GanjarMahfudTanpaDrama #GanjarMahfud2024 #GanjarMahfudSatset #GanjarUntukSemua #GanjarMahfud https://t.co/SQ8H8ZM7x8";0;0;1;1;in;984293305;1718183651974992001;GANFUDsiapGELOT;https://twitter.com/GANFUDsiapGELOT/status/1718183651974992001
Sat Oct 28 08:23:37 +0000 2023;1718181713782989198;"@SiaranBolaLive @kikysaputrii Awkwkwkkw Heran Masih banyak yang Ketipu Konten2 Ganjar 😂 prestasi gak ada,menghianati Negara+UU ada,menghianati rakyat jateng ny juga ada,Pilpres Tahun Ini gua sobek2 kertas suaranya !";0;0;0;0;in;1584876106716680192;1718163710320206244;AoV_Zhepys;https://twitter.com/AoV_Zhepys/status/1718181713782989198
Sat Oct 28 08:23:27 +0000 2023;1718181671131127848;"Hari ini adalah hari yang istimewa buat pak @ganjarpranowo  Selamat ulang tahun yang ke-55🥳  Semoga  membawa kebahagiaan dan kesuksesan di Pilpres 2024 mendatang.  Rahayu pak Ganjar🙏 https://t.co/PFMAcvm9qp";2;2;32;82;in;1376453443712286722;1718181671131127848;LovelySinaga25;https://twitter.com/LovelySinaga25/status/1718181671131127848
Sat Oct 28 08:23:19 +0000 2023;1718181636393845159;"@GunRomli @yennywahid Jgn jumawa bisa mnang satu putaran  krn pilpres 2024 pasti dua putaran, yg masuk ke putaran dua ganjar dn prabowo, pemenang ya prabowo krn logika ya suara anies tdk mungkin ke ganjar dn pasti ke prabowo..😝";0;0;0;0;in;1604293761088901121;1717808234785124717;AjaMaulana68;https://twitter.com/AjaMaulana68/status/1718181636393845159
Sat Oct 28 08:23:08 +0000 2023;1718181590856253778;"@Uki23 Haha..yah tabloid,buzzer yg 2x pilpres biasa nyerang pak jokowi g dapet orderan dong. Mereka berharap gantian menghujat,menghina pak ganjar.... 😁😁😁";0;0;0;0;in;1664171462570430464;1718161566129164400;MikkoFajar;https://twitter.com/MikkoFajar/status/1718181590856253778
Sat Oct 28 08:23:08 +0000 2023;1718181590176870597;"Yenny Wahid resmi memberikan dukungan kepada pasangan Ganjar Pranowo dan Mahfud MD di Pilpres 2024.    Ia memilih mendukung Ganjar dan Mahfud MD karena mengikuti kata hatinya. (ld) https://t.co/XCVVD32g92";0;0;1;3;in;124171593;1718181590176870597;tribunnews;https://twitter.com/tribunnews/status/1718181590176870597
Sat Oct 28 08:16:06 +0000 2023;1718179823762424226;"Pasangan Ganjar Mahfud mempunyai misi membagikan lahan produktif ke petani kecil dan buruh tani jika terpilih di Pilpres 2024. 🥰 https://t.co/IAoomgXZdA";0;0;0;0;in;1589878980534243329;1718179823762424226;gavin9952;https://twitter.com/gavin9952/status/1718179823762424226
Sat Oct 28 08:15:49 +0000 2023;1718179751574270438;"Pasangan Ganjar Mahfud mempunyai misi membagikan lahan produktif ke petani kecil dan buruh tani jika terpilih di Pilpres 2024. https://t.co/LuuIpJSRnN";0;0;0;0;in;1589857328735526913;1718179751574270438;fitriya20510869;https://twitter.com/fitriya20510869/status/1718179751574270438
Sat Oct 28 08:15:00 +0000 2023;1718179544191103252;"Relawan siap memenangkan Ganjar-Mahfud pada Pilpres 2024 #GanjarMahfud2024 #GanjarPresiden #GanjarPranowo #PakUbanOjoRungkad https://t.co/cF60yLm6BL";0;0;0;0;in;132078023;1718179544191103252;officialinews_;https://twitter.com/officialinews_/status/1718179544191103252
Sat Oct 28 08:14:30 +0000 2023;1718179417707741417;"Survei Kurious-KIC menyatakan Ganjar-Mahfud Diprediksi Menang Telak di Pilpres 2024.  Kiky Wadas Unilever U-20 Cimory Siang 28 Oktober Ya Allah https://t.co/KcSVE6hz5D";0;1;1;1;in;1568066809735311360;1718179417707741417;DisyaAulia7;https://twitter.com/DisyaAulia7/status/1718179417707741417
Sat Oct 28 08:13:27 +0000 2023;1718179153936286086;"@RumahAspirasiGP @ganjarpranowo Happy Birthday pak ganjar, semoga sehat selalu panjang umur dan semoga tahun depan menang pilpres ya pak #HappyGanjarDay";0;0;0;0;in;1679348053025918976;1718138228086370419;Caden_Arlo;https://twitter.com/Caden_Arlo/status/1718179153936286086
Sat Oct 28 08:12:38 +0000 2023;1718178950835511505;"Ini adalh bukti fakta yg tdk bs dijelaskn oleh Lembaga Survei - yg hanya memenangkn Ganjar atau Prabowo secara kuantitatf (berpotensi disalahgunakn) Beranikah semua LS bertanggungjawb scra moral, jk trnyata pilpres 2024 dimenangkn pasangan AMIN, seprti kasus pilkada DKI th 2017.";0;0;0;0;in;805758924972396545;1718178950835511505;kasmir1962;https://twitter.com/kasmir1962/status/1718178950835511505
Sat Oct 28 08:11:08 +0000 2023;1718178570554790070;"Kiky VS Ganjar. Eh... Kiky VS Ganjar dan buzzernya. . Buset ini seru banget. Bakal di notice ga ya? Sejauh ini Ganjar cuek sih. Malah buzzernya yg rame. Kenapa ya? Jaga nama baik kali wkwk biar g kalah pilpres nanti.";0;0;0;1;in;1554990082247266305;1718178570554790070;iNavyayyy;https://twitter.com/iNavyayyy/status/1718178570554790070
Sat Oct 28 08:00:54 +0000 2023;1718175995541549262;"Hari ini adalah hari yang istimewa, Pak Ganjar! Selamat ulang tahun yang ke-55.   Semoga usia ini membawa kebahagiaan dan kesuksesan di Pilpres 2024 mendatang.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/SXVFQRFMPT";0;1;9;16;in;1432738215824277505;1718175995541549262;n3wbie__;https://twitter.com/n3wbie__/status/1718175995541549262
Sat Oct 28 08:00:21 +0000 2023;1718175857704042854;"Yenny Wahid Resmi Dukung Ganjar-Mahfud untuk Pilpres 2024 https://t.co/198V1tJ4ck";0;0;0;0;in;1474667346945970177;1718175857704042854;ganjariancom;https://twitter.com/ganjariancom/status/1718175857704042854
Sat Oct 28 07:55:45 +0000 2023;1718174701191917982;"Pilih Yang ada GUSDURIAN-nya. Bukan yang DUSDURIAN.🤟 Hati-hati barang KW. https://t.co/9797fKpX6y  Yenny Wahid memutuskan dukungan ke Ganjar-Mahfud di Pilpres 2024. Dukungan Yenny Wahid itu dianggap biasa saja oleh Cak Imin.";0;0;0;0;in;439965035;1718174701191917982;Anti_Tali_Ban;https://twitter.com/Anti_Tali_Ban/status/1718174701191917982
Sat Oct 28 07:55:39 +0000 2023;1718174677313741250;"@s4_mijo @ganjarpranowo Selamat bertambah umur Rahayu Pak Ganjar, semoga bisa menangin pilpres 2024";0;0;1;2;in;1707047770740412416;1718131680773587382;nofit_rian92162;https://twitter.com/nofit_rian92162/status/1718174677313741250
